#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV454303.1",413040,413921,"-",,,"LIPSTDRAFT_6768","ODQ69573.1",235,"hypothetical protein LIPSTDRAFT_6768"
"Un","KV454303.1",414633,414866,"-",,,"LIPSTDRAFT_75822","ODQ69574.1",77,"hypothetical protein LIPSTDRAFT_75822"
"Un","KV454303.1",418556,419435,"+",,,"LIPSTDRAFT_120584","ODQ69575.1",275,"hypothetical protein LIPSTDRAFT_120584"
"Un","KV454303.1",421047,422194,"-",,,"LIPSTDRAFT_6771","ODQ69576.1",345,"hypothetical protein LIPSTDRAFT_6771"
"Un","KV454303.1",426195,426524,"-",,,"LIPSTDRAFT_190776","ODQ69577.1",109,"hypothetical protein LIPSTDRAFT_190776"
"Un","KV454303.1",428629,428838,"+",,,"LIPSTDRAFT_107810","ODQ69578.1",69,"hypothetical protein LIPSTDRAFT_107810"
"Un","KV454303.1",429313,430645,"-",,,"LIPSTDRAFT_75836","ODQ69579.1",425,"hypothetical protein LIPSTDRAFT_75836"
"Un","KV454303.1",431402,432825,"-",,,"LIPSTDRAFT_190866","ODQ69580.1",457,"hypothetical protein LIPSTDRAFT_190866"
"Un","KV454303.1",435654,436334,"-",,,"LIPSTDRAFT_190942","ODQ69581.1",226,"hypothetical protein LIPSTDRAFT_190942"
"Un","KV454303.1",437047,439939,"+",,,"LIPSTDRAFT_6776","ODQ69582.1",929,"hypothetical protein LIPSTDRAFT_6776"
"Un","KV454303.1",440686,441066,"+",,,"LIPSTDRAFT_6777","ODQ69583.1",126,"hypothetical protein LIPSTDRAFT_6777"
"Un","KV454303.1",442194,443643,"+",,,"LIPSTDRAFT_6778","ODQ69584.1",431,"hypothetical protein LIPSTDRAFT_6778"
"Un","KV454303.1",443747,444578,"-",,,"LIPSTDRAFT_6779","ODQ69585.1",238,"hypothetical protein LIPSTDRAFT_6779"
"Un","KV454303.1",445196,445519,"-",,,"LIPSTDRAFT_45654","ODQ69586.1",108,"hypothetical protein LIPSTDRAFT_45654, partial"
"Un","KV454303.1",447119,448331,"+",,,"LIPSTDRAFT_114000","ODQ69587.1",364,"hypothetical protein LIPSTDRAFT_114000"
"Un","KV454303.1",448764,451668,"+",,,"LIPSTDRAFT_6782","ODQ69588.1",881,"hypothetical protein LIPSTDRAFT_6782"
"Un","KV454303.1",451916,452539,"+",,,"LIPSTDRAFT_75850","ODQ69589.1",207,"hypothetical protein LIPSTDRAFT_75850"
"Un","KV454303.1",454694,454855,"+",,,"LIPSTDRAFT_75852","ODQ69590.1",53,"hypothetical protein LIPSTDRAFT_75852, partial"
"Un","KV454303.1",455117,456047,"-",,,"LIPSTDRAFT_107822","ODQ69591.1",288,"hypothetical protein LIPSTDRAFT_107822"
"Un","KV454303.1",457290,462976,"-",,,"LIPSTDRAFT_75854","ODQ69592.1",1746,"hypothetical protein LIPSTDRAFT_75854"
"Un","KV454303.1",463861,464329,"-",,,"LIPSTDRAFT_120598","ODQ69593.1",131,"hypothetical protein LIPSTDRAFT_120598"
"Un","KV454303.1",464763,466881,"+",,,"LIPSTDRAFT_191200","ODQ69594.1",666,"hypothetical protein LIPSTDRAFT_191200"
"Un","KV454303.1",466954,468048,"-",,,"LIPSTDRAFT_191193","ODQ69595.1",364,"hypothetical protein LIPSTDRAFT_191193"
"Un","KV454303.1",468453,470241,"+",,,"LIPSTDRAFT_75858","ODQ69596.1",561,"hypothetical protein LIPSTDRAFT_75858"
"Un","KV454303.1",470366,471638,"-",,,"LIPSTDRAFT_6790","ODQ69597.1",406,"hypothetical protein LIPSTDRAFT_6790"
"Un","KV454303.1",472637,475988,"-",,,"LIPSTDRAFT_58978","ODQ69598.1",1060,"hypothetical protein LIPSTDRAFT_58978"
"Un","KV454303.1",476483,478713,"-",,,"LIPSTDRAFT_191186","ODQ69599.1",685,"hypothetical protein LIPSTDRAFT_191186"
"Un","KV454303.1",479303,479855,"+",,,"LIPSTDRAFT_59006","ODQ69600.1",121,"hypothetical protein LIPSTDRAFT_59006"
"Un","KV454303.1",480253,481128,"-",,,"LIPSTDRAFT_66334","ODQ69601.1",253,"hypothetical protein LIPSTDRAFT_66334"
"Un","KV454303.1",481293,482730,"+",,,"LIPSTDRAFT_6795","ODQ69602.1",461,"hypothetical protein LIPSTDRAFT_6795"
"Un","KV454303.1",483339,485081,"+",,,"LIPSTDRAFT_75867","ODQ69603.1",558,"hypothetical protein LIPSTDRAFT_75867"
"Un","KV454303.1",485568,486017,"-",,,"LIPSTDRAFT_32455","ODQ69604.1",150,"hypothetical protein LIPSTDRAFT_32455, partial"
"Un","KV454303.1",486608,486763,"+",,,"LIPSTDRAFT_75869","ODQ69605.1",51,"hypothetical protein LIPSTDRAFT_75869"
"Un","KV454303.1",487899,488231,"+",,,"LIPSTDRAFT_191473","ODQ69606.1",110,"hypothetical protein LIPSTDRAFT_191473"
"Un","KV454303.1",488532,489506,"+",,,"LIPSTDRAFT_58746","ODQ69607.1",324,"hypothetical protein LIPSTDRAFT_58746"
"Un","KV454303.1",493200,494546,"+",,,"LIPSTDRAFT_58770","ODQ69608.1",363,"hypothetical protein LIPSTDRAFT_58770, partial"
"Un","KV454303.1",495408,496624,"-",,,"LIPSTDRAFT_88155","ODQ69609.1",338,"hypothetical protein LIPSTDRAFT_88155"
"Un","KV454303.1",497897,499844,"+",,,"LIPSTDRAFT_30619","ODQ69610.1",629,"hypothetical protein LIPSTDRAFT_30619"
"Un","KV454303.1",500121,501960,"-",,,"LIPSTDRAFT_75880","ODQ69611.1",578,"hypothetical protein LIPSTDRAFT_75880"
"Un","KV454303.1",502781,503738,"-",,,"LIPSTDRAFT_6803","ODQ69612.1",263,"hypothetical protein LIPSTDRAFT_6803"
"Un","KV454303.1",504940,506660,"-",,,"LIPSTDRAFT_6804","ODQ69613.1",556,"hypothetical protein LIPSTDRAFT_6804"
"Un","KV454303.1",507477,508394,"+",,,"LIPSTDRAFT_191496","ODQ69614.1",305,"hypothetical protein LIPSTDRAFT_191496"
"Un","KV454303.1",508405,509022,"+",,,"LIPSTDRAFT_66344","ODQ69615.1",205,"hypothetical protein LIPSTDRAFT_66344"
"Un","KV454303.1",509954,512740,"+",,,"LIPSTDRAFT_75883","ODQ69616.1",893,"hypothetical protein LIPSTDRAFT_75883"
"Un","KV454303.1",513484,515095,"+",,,"LIPSTDRAFT_6807","ODQ69617.1",436,"hypothetical protein LIPSTDRAFT_6807"
"Un","KV454303.1",515556,515870,"+",,,"LIPSTDRAFT_6808","ODQ69618.1",73,"hypothetical protein LIPSTDRAFT_6808"
"Un","KV454303.1",519433,519854,"+",,,"LIPSTDRAFT_36112","ODQ69619.1",124,"hypothetical protein LIPSTDRAFT_36112, partial"
"Un","KV454303.1",520518,522304,"+",,,"LIPSTDRAFT_6810","ODQ69620.1",558,"hypothetical protein LIPSTDRAFT_6810"
"Un","KV454303.1",523307,524361,"+",,,"LIPSTDRAFT_6811","ODQ69621.1",333,"hypothetical protein LIPSTDRAFT_6811"
"Un","KV454303.1",525308,526375,"-",,,"LIPSTDRAFT_75887","ODQ69622.1",355,"hypothetical protein LIPSTDRAFT_75887"
"Un","KV454303.1",526826,528029,"+",,,"LIPSTDRAFT_6813","ODQ69623.1",358,"hypothetical protein LIPSTDRAFT_6813"
"Un","KV454303.1",528307,530048,"-",,,"LIPSTDRAFT_75889","ODQ69624.1",559,"hypothetical protein LIPSTDRAFT_75889"
"Un","KV454303.1",530429,532264,"+",,,"LIPSTDRAFT_6815","ODQ69625.1",595,"hypothetical protein LIPSTDRAFT_6815"
"Un","KV454303.1",532726,534339,"+",,,"LIPSTDRAFT_75890","ODQ69626.1",537,"hypothetical protein LIPSTDRAFT_75890"
"Un","KV454303.1",534666,535018,"-",,,"LIPSTDRAFT_75893","ODQ69627.1",99,"hypothetical protein LIPSTDRAFT_75893"
"Un","KV454303.1",537430,537935,"+",,,"LIPSTDRAFT_6817","ODQ69628.1",134,"hypothetical protein LIPSTDRAFT_6817"
"Un","KV454303.1",538226,539119,"+",,,"LIPSTDRAFT_192139","ODQ69629.1",277,"hypothetical protein LIPSTDRAFT_192139"
"Un","KV454303.1",539823,540217,"-",,,"LIPSTDRAFT_75895","ODQ69630.1",88,"hypothetical protein LIPSTDRAFT_75895"
"Un","KV454303.1",543788,545717,"+",,,"LIPSTDRAFT_6820","ODQ69631.1",560,"hypothetical protein LIPSTDRAFT_6820"
"Un","KV454303.1",548703,549530,"-",,,"LIPSTDRAFT_334417","ODQ69632.1",257,"hypothetical protein LIPSTDRAFT_334417, partial"
"Un","KV454303.1",550236,550973,"-",,,"LIPSTDRAFT_75901","ODQ69633.1",245,"hypothetical protein LIPSTDRAFT_75901"
"Un","KV454303.1",551929,552882,"-",,,"LIPSTDRAFT_6823","ODQ69634.1",317,"hypothetical protein LIPSTDRAFT_6823"
"Un","KV454303.1",553055,553444,"-",,,"LIPSTDRAFT_192181","ODQ69635.1",129,"hypothetical protein LIPSTDRAFT_192181"
"Un","KV454303.1",554473,555363,"-",,,"LIPSTDRAFT_192179","ODQ69636.1",296,"hypothetical protein LIPSTDRAFT_192179"
"Un","KV454303.1",557441,558091,"-",,,"LIPSTDRAFT_192444","ODQ69637.1",124,"hypothetical protein LIPSTDRAFT_192444"
"Un","KV454303.1",558462,559985,"-",,,"LIPSTDRAFT_58984","ODQ69638.1",460,"hypothetical protein LIPSTDRAFT_58984"
"Un","KV454303.1",575267,577125,"+",,,"LIPSTDRAFT_75920","ODQ69639.1",602,"hypothetical protein LIPSTDRAFT_75920"
"Un","KV454303.1",579506,580150,"-",,,"LIPSTDRAFT_75922","ODQ69640.1",214,"hypothetical protein LIPSTDRAFT_75922"
"Un","KV454303.1",580885,582032,"+",,,"LIPSTDRAFT_192626","ODQ69641.1",348,"hypothetical protein LIPSTDRAFT_192626"
"Un","KV454303.1",582926,583649,"+",,,"LIPSTDRAFT_192564","ODQ69642.1",224,"hypothetical protein LIPSTDRAFT_192564"
"Un","KV454303.1",585956,586324,"-",,,"LIPSTDRAFT_192669","ODQ69643.1",122,"hypothetical protein LIPSTDRAFT_192669"
"Un","KV454303.1",597003,598973,"+",,,"LIPSTDRAFT_120638","ODQ69644.1",637,"hypothetical protein LIPSTDRAFT_120638"
"Un","KV454303.1",599088,599354,"-",,,"LIPSTDRAFT_192702","ODQ69645.1",88,"hypothetical protein LIPSTDRAFT_192702"
"Un","KV454303.1",601072,603047,"-",,,"LIPSTDRAFT_6839","ODQ69646.1",578,"hypothetical protein LIPSTDRAFT_6839"
"Un","KV454303.1",605428,605655,"-",,,"LIPSTDRAFT_192724","ODQ69647.1",75,"hypothetical protein LIPSTDRAFT_192724"
"Un","KV454303.1",606225,606497,"+",,,"LIPSTDRAFT_192726","ODQ69648.1",90,"hypothetical protein LIPSTDRAFT_192726"
"Un","KV454303.1",608281,609903,"-",,,"LIPSTDRAFT_75927","ODQ69649.1",504,"hypothetical protein LIPSTDRAFT_75927"
"Un","KV454303.1",618774,619013,"-",,,"LIPSTDRAFT_192761","ODQ69650.1",79,"hypothetical protein LIPSTDRAFT_192761"
"Un","KV454303.1",619614,619859,"+",,,"LIPSTDRAFT_192765","ODQ69651.1",81,"hypothetical protein LIPSTDRAFT_192765"
"Un","KV454303.1",622778,623708,"-",,,"LIPSTDRAFT_6841","ODQ69652.1",287,"hypothetical protein LIPSTDRAFT_6841"
"Un","KV454303.1",625340,625675,"+",,,"LIPSTDRAFT_66372","ODQ69653.1",111,"hypothetical protein LIPSTDRAFT_66372"
"Un","KV454303.1",627696,628044,"-",,,"LIPSTDRAFT_75932","ODQ69654.1",100,"hypothetical protein LIPSTDRAFT_75932"
"Un","KV454303.1",630783,631548,"-",,,"LIPSTDRAFT_192820","ODQ69655.1",235,"hypothetical protein LIPSTDRAFT_192820"
"Un","KV454303.1",634438,634644,"+",,,"LIPSTDRAFT_107872","ODQ69656.1",68,"hypothetical protein LIPSTDRAFT_107872"
"Un","KV454303.1",634935,635435,"+",,,"LIPSTDRAFT_6844","ODQ69657.1",166,"hypothetical protein LIPSTDRAFT_6844"
"Un","KV454303.1",638216,639159,"-",,,"LIPSTDRAFT_192878","ODQ69658.1",77,"hypothetical protein LIPSTDRAFT_192878"
"Un","KV454303.1",639739,640948,"-",,,"LIPSTDRAFT_100452","ODQ69659.1",386,"hypothetical protein LIPSTDRAFT_100452"
"Un","KV454303.1",641524,641730,"-",,,"LIPSTDRAFT_75938","ODQ69660.1",68,"hypothetical protein LIPSTDRAFT_75938"
"Un","KV454303.1",642622,643707,"-",,,"LIPSTDRAFT_192906","ODQ69661.1",361,"hypothetical protein LIPSTDRAFT_192906"
"Un","KV454303.1",644485,645299,"+",,,"LIPSTDRAFT_6848","ODQ69662.1",255,"hypothetical protein LIPSTDRAFT_6848"
"Un","KV454303.1",646945,648414,"-",,,"LIPSTDRAFT_66377","ODQ69663.1",388,"hypothetical protein LIPSTDRAFT_66377"
"Un","KV454303.1",657945,659586,"+",,,"LIPSTDRAFT_75942","ODQ69664.1",472,"hypothetical protein LIPSTDRAFT_75942"
"Un","KV454303.1",661138,661299,"-",,,"LIPSTDRAFT_107880","ODQ69665.1",53,"hypothetical protein LIPSTDRAFT_107880"
"Un","KV454303.1",662268,662903,"+",,,"LIPSTDRAFT_334452","ODQ69666.1",197,"hypothetical protein LIPSTDRAFT_334452"
"Un","KV454303.1",665050,665505,"-",,,"LIPSTDRAFT_41379","ODQ69667.1",134,"hypothetical protein LIPSTDRAFT_41379, partial"
"Un","KV454303.1",667766,668829,"-",,,"LIPSTDRAFT_107882","ODQ69668.1",321,"hypothetical protein LIPSTDRAFT_107882"
"Un","KV454303.1",676106,680828,"+",,,"LIPSTDRAFT_100465","ODQ69669.1",556,"hypothetical protein LIPSTDRAFT_100465"
"Un","KV454303.1",681561,681783,"-",,,"LIPSTDRAFT_75951","ODQ69670.1",52,"hypothetical protein LIPSTDRAFT_75951"
"Un","KV454303.1",682745,683341,"-",,,"LIPSTDRAFT_193043","ODQ69671.1",198,"hypothetical protein LIPSTDRAFT_193043"
"Un","KV454303.1",683643,684506,"+",,,"LIPSTDRAFT_59055","ODQ69672.1",266,"hypothetical protein LIPSTDRAFT_59055"
"Un","KV454303.1",687326,687523,"+",,,"LIPSTDRAFT_75953","ODQ69673.1",61,"hypothetical protein LIPSTDRAFT_75953"
"Un","KV454303.1",688595,689188,"+",,,"LIPSTDRAFT_107886","ODQ69674.1",197,"hypothetical protein LIPSTDRAFT_107886"
"Un","KV454303.1",689556,690074,"+",,,"LIPSTDRAFT_6860","ODQ69675.1",172,"hypothetical protein LIPSTDRAFT_6860"
"Un","KV454303.1",691870,692703,"+",,,"LIPSTDRAFT_193131","ODQ69676.1",277,"hypothetical protein LIPSTDRAFT_193131"
"Un","KV454303.1",693390,694011,"+",,,"LIPSTDRAFT_6863","ODQ69677.1",207,"hypothetical protein LIPSTDRAFT_6863, partial"
"Un","KV454304.1",34,603,"-",,,"LIPSTDRAFT_45577","ODQ69202.1",190,"hypothetical protein LIPSTDRAFT_45577, partial"
"Un","KV454304.1",4547,6102,"+",,,"LIPSTDRAFT_6865","ODQ69203.1",493,"hypothetical protein LIPSTDRAFT_6865"
"Un","KV454304.1",6908,8776,"+",,,"LIPSTDRAFT_75958","ODQ69204.1",622,"hypothetical protein LIPSTDRAFT_75958"
"Un","KV454304.1",9738,10442,"+",,,"LIPSTDRAFT_6867","ODQ69205.1",234,"hypothetical protein LIPSTDRAFT_6867"
"Un","KV454304.1",11368,17372,"+",,,"LIPSTDRAFT_75960","ODQ69206.1",1825,"hypothetical protein LIPSTDRAFT_75960"
"Un","KV454304.1",18297,20694,"+",,,"LIPSTDRAFT_6869","ODQ69207.1",757,"hypothetical protein LIPSTDRAFT_6869"
"Un","KV454304.1",21425,23804,"+",,,"LIPSTDRAFT_6870","ODQ69208.1",775,"hypothetical protein LIPSTDRAFT_6870"
"Un","KV454304.1",25443,26084,"+",,,"LIPSTDRAFT_75963","ODQ69209.1",213,"hypothetical protein LIPSTDRAFT_75963"
"Un","KV454304.1",26600,28880,"-",,,"LIPSTDRAFT_66392","ODQ69210.1",655,"hypothetical protein LIPSTDRAFT_66392"
"Un","KV454304.1",30906,32135,"+",,,"LIPSTDRAFT_75965","ODQ69211.1",389,"hypothetical protein LIPSTDRAFT_75965"
"Un","KV454304.1",36047,36202,"+",,,"LIPSTDRAFT_75972","ODQ69212.1",51,"hypothetical protein LIPSTDRAFT_75972"
"Un","KV454304.1",37176,42556,"+",,,"LIPSTDRAFT_193402","ODQ69213.1",1718,"hypothetical protein LIPSTDRAFT_193402"
"Un","KV454304.1",43322,44820,"+",,,"LIPSTDRAFT_120665","ODQ69214.1",482,"hypothetical protein LIPSTDRAFT_120665"
"Un","KV454304.1",44922,46115,"-",,,"LIPSTDRAFT_59512","ODQ69215.1",397,"hypothetical protein LIPSTDRAFT_59512"
"Un","KV454304.1",46427,47720,"-",,,"LIPSTDRAFT_193426","ODQ69216.1",411,"hypothetical protein LIPSTDRAFT_193426"
"Un","KV454304.1",48339,48563,"-",,,"LIPSTDRAFT_75978","ODQ69217.1",74,"hypothetical protein LIPSTDRAFT_75978"
"Un","KV454304.1",48938,49581,"+",,,"LIPSTDRAFT_6880","ODQ69218.1",154,"hypothetical protein LIPSTDRAFT_6880"
"Un","KV454304.1",49811,51187,"-",,,"LIPSTDRAFT_193511","ODQ69219.1",420,"hypothetical protein LIPSTDRAFT_193511"
"Un","KV454304.1",51589,53171,"+",,,"LIPSTDRAFT_66401","ODQ69220.1",476,"hypothetical protein LIPSTDRAFT_66401"
"Un","KV454304.1",53301,54519,"-",,,"LIPSTDRAFT_6883","ODQ69221.1",369,"hypothetical protein LIPSTDRAFT_6883"
"Un","KV454304.1",54815,56059,"+",,,"LIPSTDRAFT_6884","ODQ69222.1",376,"hypothetical protein LIPSTDRAFT_6884"
"Un","KV454304.1",56273,57280,"-",,,"LIPSTDRAFT_66404","ODQ69223.1",265,"hypothetical protein LIPSTDRAFT_66404"
"Un","KV454304.1",61921,63048,"-",,,"LIPSTDRAFT_75984","ODQ69224.1",301,"hypothetical protein LIPSTDRAFT_75984"
"Un","KV454304.1",63683,64056,"+",,,"LIPSTDRAFT_193656","ODQ69225.1",88,"hypothetical protein LIPSTDRAFT_193656"
"Un","KV454304.1",64450,67023,"-",,,"LIPSTDRAFT_59320","ODQ69226.1",679,"hypothetical protein LIPSTDRAFT_59320"
"Un","KV454304.1",67358,67565,"+",,,"LIPSTDRAFT_59510","ODQ69227.1",50,"hypothetical protein LIPSTDRAFT_59510, partial"
"Un","KV454304.1",68609,70244,"+",,,"LIPSTDRAFT_75988","ODQ69228.1",422,"hypothetical protein LIPSTDRAFT_75988"
"Un","KV454304.1",72001,72898,"+",,,"LIPSTDRAFT_193814","ODQ69229.1",280,"hypothetical protein LIPSTDRAFT_193814"
"Un","KV454304.1",74622,75422,"+",,,"LIPSTDRAFT_75992","ODQ69230.1",266,"hypothetical protein LIPSTDRAFT_75992"
"Un","KV454304.1",76830,78358,"-",,,"LIPSTDRAFT_75993","ODQ69231.1",228,"hypothetical protein LIPSTDRAFT_75993"
"Un","KV454304.1",79551,81344,"+",,,"LIPSTDRAFT_59159","ODQ69232.1",597,"hypothetical protein LIPSTDRAFT_59159"
"Un","KV454304.1",81725,83326,"-",,,"LIPSTDRAFT_75998","ODQ69233.1",489,"hypothetical protein LIPSTDRAFT_75998"
"Un","KV454304.1",83659,85149,"+",,,"LIPSTDRAFT_6896","ODQ69234.1",479,"hypothetical protein LIPSTDRAFT_6896"
"Un","KV454304.1",85692,86696,"-",,,"LIPSTDRAFT_76001","ODQ69235.1",189,"hypothetical protein LIPSTDRAFT_76001"
"Un","KV454304.1",90720,91257,"+",,,"LIPSTDRAFT_76008","ODQ69236.1",161,"hypothetical protein LIPSTDRAFT_76008, partial"
"Un","KV454304.1",91977,92453,"+",,,"LIPSTDRAFT_193969","ODQ69237.1",158,"hypothetical protein LIPSTDRAFT_193969"
"Un","KV454304.1",92500,92673,"-",,,"LIPSTDRAFT_193970","ODQ69238.1",57,"hypothetical protein LIPSTDRAFT_193970"
"Un","KV454304.1",92898,93078,"+",,,"LIPSTDRAFT_76012","ODQ69239.1",60,"hypothetical protein LIPSTDRAFT_76012, partial"
"Un","KV454304.1",95176,98006,"-",,,"LIPSTDRAFT_107915","ODQ69240.1",814,"hypothetical protein LIPSTDRAFT_107915"
"Un","KV454304.1",98274,100544,"+",,,"LIPSTDRAFT_194066","ODQ69241.1",650,"hypothetical protein LIPSTDRAFT_194066"
"Un","KV454304.1",101708,104942,"+",,,"LIPSTDRAFT_6902","ODQ69242.1",967,"hypothetical protein LIPSTDRAFT_6902"
"Un","KV454304.1",105493,107011,"+",,,"LIPSTDRAFT_59355","ODQ69243.1",486,"hypothetical protein LIPSTDRAFT_59355"
"Un","KV454304.1",115061,115390,"-",,,"LIPSTDRAFT_46294","ODQ69244.1",110,"hypothetical protein LIPSTDRAFT_46294, partial"
"Un","KV454304.1",117675,120727,"+",,,"LIPSTDRAFT_88298","ODQ69245.1",998,"hypothetical protein LIPSTDRAFT_88298"
"Un","KV454304.1",121538,123561,"+",,,"LIPSTDRAFT_59506","ODQ69246.1",516,"hypothetical protein LIPSTDRAFT_59506"
"Un","KV454304.1",124418,125875,"+",,,"LIPSTDRAFT_194216","ODQ69247.1",344,"hypothetical protein LIPSTDRAFT_194216"
"Un","KV454304.1",126314,129184,"-",,,"LIPSTDRAFT_6908","ODQ69248.1",888,"hypothetical protein LIPSTDRAFT_6908"
"Un","KV454304.1",130114,134170,"-",,,"LIPSTDRAFT_6909","ODQ69249.1",1277,"hypothetical protein LIPSTDRAFT_6909"
"Un","KV454304.1",134842,135462,"-",,,"LIPSTDRAFT_76025","ODQ69250.1",206,"hypothetical protein LIPSTDRAFT_76025"
"Un","KV454304.1",135836,136899,"+",,,"LIPSTDRAFT_194513","ODQ69251.1",314,"hypothetical protein LIPSTDRAFT_194513"
"Un","KV454304.1",137258,140714,"-",,,"LIPSTDRAFT_76026","ODQ69252.1",938,"hypothetical protein LIPSTDRAFT_76026"
"Un","KV454304.1",141138,142336,"+",,,"LIPSTDRAFT_6913","ODQ69253.1",297,"hypothetical protein LIPSTDRAFT_6913"
"Un","KV454304.1",143812,146126,"+",,,"LIPSTDRAFT_107929","ODQ69254.1",752,"hypothetical protein LIPSTDRAFT_107929"
"Un","KV454304.1",146641,150800,"+",,,"LIPSTDRAFT_76029","ODQ69255.1",1315,"hypothetical protein LIPSTDRAFT_76029"
"Un","KV454304.1",151207,152795,"-",,,"LIPSTDRAFT_6917","ODQ69256.1",511,"hypothetical protein LIPSTDRAFT_6917"
"Un","KV454304.1",154860,158096,"+",,,"LIPSTDRAFT_30720","ODQ69257.1",1039,"hypothetical protein LIPSTDRAFT_30720"
"Un","KV454304.1",158633,160855,"-",,,"LIPSTDRAFT_194761","ODQ69258.1",621,"hypothetical protein LIPSTDRAFT_194761"
"Un","KV454304.1",161285,162809,"-",,,"LIPSTDRAFT_120699","ODQ69259.1",489,"hypothetical protein LIPSTDRAFT_120699"
"Un","KV454304.1",166879,168058,"+",,,"LIPSTDRAFT_194887","ODQ69260.1",374,"hypothetical protein LIPSTDRAFT_194887"
"Un","KV454304.1",168645,169685,"-",,,"LIPSTDRAFT_6921","ODQ69261.1",212,"hypothetical protein LIPSTDRAFT_6921"
"Un","KV454304.1",170384,172145,"+",,,"LIPSTDRAFT_194828","ODQ69262.1",530,"hypothetical protein LIPSTDRAFT_194828"
"Un","KV454304.1",172743,175039,"-",,,"LIPSTDRAFT_194837","ODQ69263.1",725,"hypothetical protein LIPSTDRAFT_194837"
"Un","KV454304.1",175432,176253,"-",,,"LIPSTDRAFT_114108","ODQ69264.1",273,"hypothetical protein LIPSTDRAFT_114108"
"Un","KV454304.1",177465,178976,"-",,,"LIPSTDRAFT_76037","ODQ69265.1",503,"hypothetical protein LIPSTDRAFT_76037"
"Un","KV454304.1",179664,182873,"-",,,"LIPSTDRAFT_59335","ODQ69266.1",974,"hypothetical protein LIPSTDRAFT_59335"
"Un","KV454304.1",184086,185106,"+",,,"LIPSTDRAFT_76042","ODQ69267.1",301,"hypothetical protein LIPSTDRAFT_76042"
"Un","KV454304.1",185249,187045,"-",,,"LIPSTDRAFT_107941","ODQ69268.1",580,"hypothetical protein LIPSTDRAFT_107941"
"Un","KV454304.1",187703,188773,"+",,,"LIPSTDRAFT_195130","ODQ69269.1",310,"hypothetical protein LIPSTDRAFT_195130"
"Un","KV454304.1",190536,191087,"-",,,"LIPSTDRAFT_66447","ODQ69270.1",183,"hypothetical protein LIPSTDRAFT_66447"
"Un","KV454304.1",194060,197156,"-",,,"LIPSTDRAFT_6931","ODQ69271.1",1000,"hypothetical protein LIPSTDRAFT_6931"
"Un","KV454304.1",197809,199404,"+",,,"LIPSTDRAFT_76047","ODQ69272.1",531,"hypothetical protein LIPSTDRAFT_76047"
"Un","KV454304.1",200029,200561,"-",,,"LIPSTDRAFT_195236","ODQ69273.1",156,"hypothetical protein LIPSTDRAFT_195236"
"Un","KV454304.1",201902,202651,"-",,,"LIPSTDRAFT_6934","ODQ69274.1",249,"hypothetical protein LIPSTDRAFT_6934"
"Un","KV454304.1",204122,204475,"+",,,"LIPSTDRAFT_107945","ODQ69275.1",117,"hypothetical protein LIPSTDRAFT_107945"
"Un","KV454304.1",204809,205942,"-",,,"LIPSTDRAFT_76050","ODQ69276.1",205,"hypothetical protein LIPSTDRAFT_76050"
"Un","KV454304.1",206538,208184,"+",,,"LIPSTDRAFT_6936","ODQ69277.1",548,"hypothetical protein LIPSTDRAFT_6936"
"Un","KV454304.1",208693,209328,"+",,,"LIPSTDRAFT_195252","ODQ69278.1",211,"hypothetical protein LIPSTDRAFT_195252"
"Un","KV454304.1",209765,212375,"-",,,"LIPSTDRAFT_6937","ODQ69279.1",850,"hypothetical protein LIPSTDRAFT_6937"
"Un","KV454304.1",214393,215294,"-",,,"LIPSTDRAFT_195390","ODQ69280.1",279,"hypothetical protein LIPSTDRAFT_195390"
"Un","KV454304.1",216696,217358,"+",,,"LIPSTDRAFT_195400","ODQ69281.1",220,"hypothetical protein LIPSTDRAFT_195400"
"Un","KV454304.1",218329,221852,"-",,,"LIPSTDRAFT_30740","ODQ69282.1",1151,"hypothetical protein LIPSTDRAFT_30740"
"Un","KV454304.1",222282,222787,"+",,,"LIPSTDRAFT_76056","ODQ69283.1",148,"hypothetical protein LIPSTDRAFT_76056"
"Un","KV454304.1",224623,225013,"-",,,"LIPSTDRAFT_195474","ODQ69284.1",113,"hypothetical protein LIPSTDRAFT_195474"
"Un","KV454304.1",225641,229898,"-",,,"LIPSTDRAFT_6944","ODQ69285.1",1363,"hypothetical protein LIPSTDRAFT_6944"
"Un","KV454304.1",230538,230908,"+",,,"LIPSTDRAFT_35858","ODQ69286.1",102,"hypothetical protein LIPSTDRAFT_35858, partial"
"Un","KV454304.1",231244,235337,"-",,,"LIPSTDRAFT_6946","ODQ69287.1",1184,"hypothetical protein LIPSTDRAFT_6946"
"Un","KV454304.1",235938,240253,"+",,,"LIPSTDRAFT_76061","ODQ69288.1",1338,"hypothetical protein LIPSTDRAFT_76061"
"Un","KV454304.1",241838,242763,"+",,,"LIPSTDRAFT_6948","ODQ69289.1",250,"hypothetical protein LIPSTDRAFT_6948"
"Un","KV454304.1",243020,243997,"-",,,"LIPSTDRAFT_31949","ODQ69290.1",326,"hypothetical protein LIPSTDRAFT_31949, partial"
"Un","KV454304.1",244445,245377,"+",,,"LIPSTDRAFT_76065","ODQ69291.1",310,"hypothetical protein LIPSTDRAFT_76065"
